date,title,description,source,url,content
2024-11-21T04:55:00Z,RiverPark Long/Short Opportunity Fund Q3 2024 Investor Letter,"The RiverPark Long/Short Opportunity Fund returned 0.66% in Q3 '24 vs. the S&P 500 Total Return Index, which returned 5.89%. Click here to read the full fund letter. ",SeekingAlpha,https://finnhub.io/api/news?id=2636cb745ff64274c9b971f5a44b05bd310187809181746fa518b1387e26a241,"The RiverPark Long/Short Opportunity Fund returned 0.66% in Q3 '24 vs. the S&P 500 Total Return Index, which returned 5.89%. Click here to read the full fund letter. "
2024-11-21T04:00:35Z,Apple proposes Indonesian factory in bid to reverse iPhone 16 ban,"Apple has proposed spending $100mn on an Indonesian manufacturing facility, after the south-east Asian country’s government banned the sale of...",Yahoo,https://finnhub.io/api/news?id=92d5ee9e995e3b3818ff0a1b97276acd598cebb6b201b8e30938ae4539a24bd2,"Apple has proposed spending $100mn on an Indonesian manufacturing facility, after the south-east Asian country’s government banned the sale of..."
2024-11-21T01:30:00Z,Bitcoin Trades All Night. Why Not Stocks?,Bitcoin Trades All Night. Why Not Stocks?,MarketWatch,https://finnhub.io/api/news?id=9e247a5b73f95aec2171a469ce01b4d0fcf534e6423823b8fa754aef2e939aca,Bitcoin Trades All Night. Why Not Stocks?
2024-11-21T01:30:00Z,Crypto Trades 24/7. Why Not Stocks?,Crypto Trades 24/7. Why Not Stocks?,MarketWatch,https://finnhub.io/api/news?id=7b21ceed97d73edcdb58a3c454d7bba9e0322abaa6efadbf6ca1c4dc3bf323ad,Crypto Trades 24/7. Why Not Stocks?
2024-11-21T00:20:31Z,Indonesia to Assess $100 Million Apple Bid to End iPhone 16 Ban,"(Bloomberg) -- Indonesia is set to assess a $100 million investment proposal from Apple Inc., as the American tech giant attempts to coax the government to unblock its sales ban on the iPhone 16.Most Read from BloombergParis to Replace Parking Spaces With TreesTrump Promises Could Have Seismic Impact on Washington EconomyNew York’s Transit Agency Approves $9 Congestion TollTokyo’s Scorching Summers Focus Public Anger Against Tree CuttingNYC Mayor Adams Names Jessica Tisch to Lead Police Head Ami",Yahoo,https://finnhub.io/api/news?id=a8e4404abba04aa17889cfeab6aabb4f750b46fe9b33572d70d4ed6c2545cc6a,"(Bloomberg) -- Indonesia is set to assess a $100 million investment proposal from Apple Inc., as the American tech giant attempts to coax the government to unblock its sales ban on the iPhone 16.Most Read from BloombergParis to Replace Parking Spaces With TreesTrump Promises Could Have Seismic Impact on Washington EconomyNew York’s Transit Agency Approves $9 Congestion TollTokyo’s Scorching Summers Focus Public Anger Against Tree CuttingNYC Mayor Adams Names Jessica Tisch to Lead Police Head Ami"
2024-11-29T16:32:00Z,Apple Inc. stock outperforms competitors on strong trading day,Apple Inc. stock outperforms competitors on strong trading day,MarketWatch,https://finnhub.io/api/news?id=860374dfe2f6a78cfc8d8228c56f1919b9da4391646561795eafd3df64d690ab,Apple Inc. stock outperforms competitors on strong trading day
2024-11-29T16:00:00Z,Learn how to use Apple Intelligence’s ‘Image Playground’,"Apple just released iOS 18.1.1, but it's iOS 18.2 that will come with exciting image generation features, such as “Image Playground,” Apple's image creation feature that creates cartoon-like images from text descriptions. Here’s what you need to know about the Apple Intelligence feature, including what it is, how to use it, and when it launches. What is Image Playground? Image Playground is part of Apple Intelligence, a range of AI-driven tools from Apple. The new feature enables users to enter",Yahoo,https://finnhub.io/api/news?id=ae066a5649447a922774ba01cae36d5e035e75cd989b619f34bf2db0ee67bdc8,"Apple just released iOS 18.1.1, but it's iOS 18.2 that will come with exciting image generation features, such as “Image Playground,” Apple's image creation feature that creates cartoon-like images from text descriptions. Here’s what you need to know about the Apple Intelligence feature, including what it is, how to use it, and when it launches. What is Image Playground? Image Playground is part of Apple Intelligence, a range of AI-driven tools from Apple. The new feature enables users to enter"
2024-11-29T16:00:00Z,Apple: Fundamentals And Valuations Offer Mixed Investment Story - Downgrade To Hold,"Financial analysis of AAPL's mixed signals, premium valuations, and potential for sideways trading in the near-term.",SeekingAlpha,https://finnhub.io/api/news?id=3a3fa57babfff0078391a50a5de03a8c70b249d26dfed62aeea335b0d8f2a7f2,"Financial analysis of AAPL's mixed signals, premium valuations, and potential for sideways trading in the near-term."
2024-11-29T15:35:16Z,"Microsoft FTC probe 'not a complete shocker,' analyst says",Microsoft stock was lagging behind its tech peers on Friday as investors reacted to news the company is facing a broad inquiry from the FTC.,Yahoo,https://finnhub.io/api/news?id=ae97848b7a16499be439efd91cdf3370a6b1ca1b5bd46ace8e1a7946dcd18102,Microsoft stock was lagging behind its tech peers on Friday as investors reacted to news the company is facing a broad inquiry from the FTC.
2024-11-29T15:26:57Z,"Apple Poised for AI-Driven Growth as Iphone 16 Kicks Off 'Key' Holiday Season, Wedbush Says","Apple (AAPL) is entering a ""key"" holiday season, with the iPhone 16 marking the beginning of its App",Yahoo,https://finnhub.io/api/news?id=bfabff34c546a14ebe78f2bba8589eccff15a67b07935b5c80c1800687efec97,"Apple (AAPL) is entering a ""key"" holiday season, with the iPhone 16 marking the beginning of its App"
2024-11-29T15:00:00Z,5 Hot ETF Deals for Black Friday Shopping,"While an individual stock is a great option to tap Black Friday deals, a basket approach through ETFs offers a more cost-effective option at lower risk.",Yahoo,https://finnhub.io/api/news?id=7ddb101ff6b8d5d33250298e76bdf065058e16fb632c19adc5d3401eb3a9ccce,"While an individual stock is a great option to tap Black Friday deals, a basket approach through ETFs offers a more cost-effective option at lower risk."
2024-11-29T14:25:47Z,"Apple Set for 'New Era' of Growth Amid AI Features Launch Ahead of Holiday Season, Wedbush Says",Apple (AAPL) is poised for a 'new era' of growth with the upcoming launch of the company's updated a,Yahoo,https://finnhub.io/api/news?id=08c4ff89492a90f6210e320d6e89ac9f4367dfead846646b10d326836446009d,Apple (AAPL) is poised for a 'new era' of growth with the upcoming launch of the company's updated a
2024-11-29T14:00:15Z,Apple Inc. (AAPL) Is a Trending Stock: Facts to Know Before Betting on It,"Zacks.com users have recently been watching Apple (AAPL) quite a bit. Thus, it is worth knowing the facts that could determine the stock's prospects.",Yahoo,https://finnhub.io/api/news?id=224e90c22a232f876b6a9eb09ba195494bc89c6acd487fdecd3aec8a3e44c074,"Zacks.com users have recently been watching Apple (AAPL) quite a bit. Thus, it is worth knowing the facts that could determine the stock's prospects."
2024-11-29T13:10:00Z,Why Does Nvidia Make Up a Smaller Share of the Dow Jones Than the S&P 500 or Nasdaq-100?,"Despite being the most valuable company in the world, Nvidia has a weight of just 2.1% of the Dow Jones Industrial Average.",Yahoo,https://finnhub.io/api/news?id=6ebe98e9ecfc308372ec2cad64f3a98bcf860f2ba676103ad0bcf5ff37d49de2,"Despite being the most valuable company in the world, Nvidia has a weight of just 2.1% of the Dow Jones Industrial Average."
2024-11-29T12:45:00Z,Warren Buffett Is Being Fearful While Others Are Greedy. Is It a Warning?,"It seems quite clear that Berkshire Hathaway (NYSE: BRK.A) (NYSE: BRK.B) CEO Warren Buffett is turning bearish on the stock market.  Berkshire looks set to finish its second straight year as a net seller of stocks, and it has never dumped so many shares in its history.  Through the first three quarters of 2024, Berkshire has sold $133.2 billion in stock, the majority of it Apple (NASDAQ: AAPL).",Yahoo,https://finnhub.io/api/news?id=9e78d0a7542d6df97fd9c7d499052e9f8a6d1c196ca0619a3f9f5da9a8d5c143,"It seems quite clear that Berkshire Hathaway (NYSE: BRK.A) (NYSE: BRK.B) CEO Warren Buffett is turning bearish on the stock market.  Berkshire looks set to finish its second straight year as a net seller of stocks, and it has never dumped so many shares in its history.  Through the first three quarters of 2024, Berkshire has sold $133.2 billion in stock, the majority of it Apple (NASDAQ: AAPL)."
2024-11-29T11:40:00Z,Warren Buffett Is Selling Apple and Bank of America Stock and Piling Into This High-Yield Investment Instead,Buffett has added a whopping $157.2 billion to this investment holding since the start of 2024.,Yahoo,https://finnhub.io/api/news?id=db70c73a8b55b7fdfdd66276750a0125a4c2d8850dfaec8fce2787f92c74316c,Buffett has added a whopping $157.2 billion to this investment holding since the start of 2024.
2024-11-29T11:30:23Z,QQQ: Don't Let The Skeptics Fool You,Invesco QQQ Trust ETF is a tech-focused ETF that has demonstrated its outperformance over time. Click here to find out why I maintain a buy rating on QQQ.,SeekingAlpha,https://finnhub.io/api/news?id=12bcd200a2fd1d7c516fbd323445365087e10e9232bc3f9b1d05798359f8b61b,Invesco QQQ Trust ETF is a tech-focused ETF that has demonstrated its outperformance over time. Click here to find out why I maintain a buy rating on QQQ.
2024-11-29T10:55:00Z,Harding Loevner Global Equity ADR Q3 2024 Report,"The Global Equity ADR composite rose 5.3% gross of fees in the third quarter of 2024, trailing the 6.7% gain in the MSCI ACWI Index. Click here to read the full commentary. ",SeekingAlpha,https://finnhub.io/api/news?id=5152dd68b32970c69eb17c513e40fe059d2a47263d1311f696fcc007b466e7f6,"The Global Equity ADR composite rose 5.3% gross of fees in the third quarter of 2024, trailing the 6.7% gain in the MSCI ACWI Index. Click here to read the full commentary. "
2024-11-29T10:05:01Z,Dow Jones Rises As Nvidia Rebounds; Tesla Looks To Snap Losing Streak,Dow Jones Rises As Nvidia Rebounds; Tesla Looks To Snap Losing Streak,DowJones,https://finnhub.io/api/news?id=e2522639739794cc99fb749bcb02b07a48c6bb2fe661608ffefe6bd6d3f16bb4,Dow Jones Rises As Nvidia Rebounds; Tesla Looks To Snap Losing Streak
2024-11-29T10:00:00Z,"The 25 Best Tech Gifts of 2024, According to Our Gadget Gurus","PERSONAL TECHNOLOGY When tech gifts solve problems and improve lives, they’re not just for the geeks, they’re for everyone. The proof is in this guide, which features only gear we tested ourselves and loved.",Yahoo,https://finnhub.io/api/news?id=8f855a58d30f90e58b436aa06fbd606b1a7f0c7382603b6d3547e81180eb8088,"PERSONAL TECHNOLOGY When tech gifts solve problems and improve lives, they’re not just for the geeks, they’re for everyone. The proof is in this guide, which features only gear we tested ourselves and loved."
2024-11-29T08:57:31Z,QUAL: Focusing On High Quality American Companies,iShares MSCI USA Quality Factor ETF offers quality but limited differentiation. See why QUAL's performance may not justify its elevated price-to-book ratio.,SeekingAlpha,https://finnhub.io/api/news?id=503236e1df72a9d7eb20280c48409924c70a8a6c52266ff2f63056b65da1a704,iShares MSCI USA Quality Factor ETF offers quality but limited differentiation. See why QUAL's performance may not justify its elevated price-to-book ratio.
2024-11-29T07:30:00Z,Forget Big Tech - I'll Take Dividend Stalwarts Any Day,"Discover why dividend stocks in VYM and SCHD ETFs offer a safer alternative to tech investments, with strong cash flow, low risks, and reliable growth. Read what investors need to know.",SeekingAlpha,https://finnhub.io/api/news?id=a8a735e7b1273f4a2c8451dcb50ebf7ae4ff50766d6e4bde3cadfe36b59eea7f,"Discover why dividend stocks in VYM and SCHD ETFs offer a safer alternative to tech investments, with strong cash flow, low risks, and reliable growth. Read what investors need to know."
2024-11-29T02:55:00Z,Janus Henderson Growth And Income Managed Account Q3 2024 Commentary,"Janus Henderson Growth And Income Managed Account Portfolio returned 5.85% 
(gross) for Q3 2024. Click here to read the full commentary. ",SeekingAlpha,https://finnhub.io/api/news?id=c93c3ddae129c3bade6df7631f64a4266cc1e1b5caa7238538fbe8b4891dc3dd,"Janus Henderson Growth And Income Managed Account Portfolio returned 5.85% 
(gross) for Q3 2024. Click here to read the full commentary. "
